лаборатория,иностранный,межкультурный,07,60,рубеж,партнеры,квалификация,студенческий,инженерный,технология,телефон,кружок,35,лекция,филология,локальный,секретарь,медицина,научный,связьрасписаниеучебно,день,близкий,работыпрактиканаучное,февраль,учащиеся,здравоохранение,02,проект,7,прискорбие,выпускникам,полезный,встреча,180,казанский,химический,физико,и,17,deutsche,300,университетский,образовательный,экология,отчёт,от,конференция,03,финансов,декабрь,м,студенты,univer,всероссийском,информационный,22,карта,цифра,педагогический,популяризатор,пользование,00,единство,по,абитуриенту,420008,зарубежный,приглашать,д,закупки,français,защита,процесс,шаблон,электронный,mail,интернат,кадр,информация,05,студентамшколам,ваш,на,приоритетный,целевой,слабовидящий,кончина,вычислительный,наследие,всех,институты,фирменный,карьер,233,язык,микроскопия,кафедра,отдел,ректор 
182.txt,0.0,0.0076898684001902645,0.0008893045088655408,0.008170485175202157,0.0,0.0017314935470627087,0.0,0.0008832956946164493,0.0007735370580073048,0.0008773675355921778,0.004034807493926991,0.0,0.0008832956946164493,0.0,0.0,0.00087151841868823,0.0008953956356385925,0.0,0.004189992397539567,0.0038676852900365244,0.0,0.0022934695228637634,0.0,0.0,0.007689868400190265,0.0,0.001790791271277185,0.009120541590923337,0.0024208844963561947,0.0031884820195910856,0.0,0.0007689868400190265,0.0008600510710739113,0.0,0.0,0.012788585491620767,0.0008379984795079136,0.0,0.02984003281378179,0.0,0.0007735370580073048,0.0,0.001790791271277185,0.028596698113207548,0.0008488815766443799,0.00358158254255437,0.012104422481780971,0.0008544298222433628,0.0025632894667300885,0.0008893045088655408,0.00522911051212938,0.0008657467735313543,0.0018412360958202042,0.0007689868400190265,0.0,0.0016653218191494841,0.0008488815766443799,0.002580153213221734,0.001790791271277185,0.0008434049213111904,0.0,0.0008893045088655408,0.0,0.0009015707779533415,0.007944781164837456,0.0007644898409545878,0.000787516643392979,0.0,0.0,0.0022934695228637634,0.0018283603189263567,0.0007689868400190265,0.007689868400190265,0.0,0.0009206180479101021,0.00261455525606469,0.0007922894715347547,0.00174303683737646,0.0008832956946164493,0.004059868410038339,0.003533182778465797,0.0,0.001575033286785958,0.004309706466040698,0.0008893045088655408,0.0008832956946164493,0.0008379984795079136,0.0,0.00087151841868823,0.0008832956946164493,0.000907831686133573,0.000907831686133573,0.0008600510710739113,0.0008953956356385925,0.0,0.0008657467735313543,0.0009141801594631783,0.0008434049213111904,0.0016868098426223808,0.0022669554243335464
183.txt,0.0,0.012330377856166778,0.0021389430974983184,0.0,0.0,0.0041645647063874545,0.0,0.0021244907792719783,0.0018605008007825613,0.002110232451894314,0.009704464053464593,0.004031085068362215,0.0021244907792719783,0.0,0.0,0.002096164235548352,0.0021535933926866632,0.0,0.01007771267090554,0.009302504003912805,0.0,0.0,0.0,0.0,0.0,0.0,0.0043071867853733264,0.0,0.0038817856213858373,0.0,0.0,0.0018495566784250165,0.002068583127185874,0.0,0.0,0.0068353181593968,0.0020155425341811077,0.0,0.051264886195476006,0.0,0.0018605008007825613,0.0,0.0021535933926866632,0.01572123176661264,0.0020417184112483952,0.0021535933926866632,0.0019408928106929187,0.002055062976027796,0.0,0.0021389430974983184,0.0,0.0020822823531937273,0.002214257995297555,0.0018495566784250165,0.0,0.004005409367289845,0.0020417184112483952,0.004137166254371748,0.0021535933926866632,0.0020285460344016313,0.0,0.0021389430974983184,0.0,0.0021684457609120883,0.0017371526813936618,0.0018387405574985546,0.0018941243092304388,0.0,0.0,0.0,0.002198773673652118,0.0018495566784250165,0.0,0.0,0.002214257995297555,0.004192328471096704,0.001905603850498502,0.002096164235548352,0.0021244907792719783,0.003905896091083886,0.0,0.0,0.009470621546152195,0.0034552157728818993,0.0021389430974983184,0.0021244907792719783,0.0,0.0,0.002096164235548352,0.0021244907792719783,0.0021835044120295335,0.0021835044120295335,0.002068583127185874,0.0021535933926866632,0.0,0.0020822823531937273,0.002198773673652118,0.0020285460344016313,0.0040570920688032626,0.0018174834412268948
184.txt,0.0,0.005357636012151339,0.0009293858388425793,0.0,0.0,0.0018095326928458165,0.0,0.0009231062047963456,0.0008084007000583383,0.0009169108611399943,0.004216657972526517,0.012260743950884797,0.0036924248191853824,0.0,0.010929577464788733,0.0009107981220657276,0.0009357514952730079,0.009758551307847084,0.0052546045503791975,0.004850404200350029,0.0,0.0,0.0,0.0,0.012054681027340513,0.0,0.0018715029905460158,0.009531608254176219,0.001686663189010607,0.0,0.0,0.000803645401822701,0.0008988139362490735,0.0,0.0,0.008167483159828537,0.0008757674250631998,0.0,0.03341243110838947,0.0,0.0008084007000583383,0.0,0.0009357514952730079,0.003415492957746479,0.0008871410279860985,0.0009357514952730079,0.001686663189010607,0.005357636012151339,0.00535763601215134,0.0009293858388425793,0.0054647887323943664,0.0027142990392687244,0.0009621106923229519,0.000803645401822701,0.0,0.0017403785771956581,0.0008871410279860985,0.001797627872498147,0.0009357514952730079,0.0008814175374829624,0.0,0.0009293858388425793,0.0,0.0009422049538610977,0.006038440588281068,0.0007989457211102875,0.0057610724588494835,0.0,0.018215962441314557,0.023968371633308623,0.0009553826455234906,0.000803645401822701,0.00803645401822701,0.002906802517231046,0.0009621106923229519,0.0018215962441314553,0.0016559965855740505,0.0009107981220657276,0.0009231062047963456,0.0016971393578864493,0.007384849638370765,0.0,0.0016460207025284239,0.006005262343290512,0.0009293858388425793,0.0009231062047963456,0.0008757674250631998,0.0,0.0009107981220657276,0.0009231062047963456,0.0009487480438184665,0.0009487480438184665,0.0008988139362490735,0.0009357514952730079,0.016777860143316038,0.0009047663464229083,0.0009553826455234906,0.0017628350749659249,0.0017628350749659249,0.0007897093543922495
185.txt,0.0,0.006734307278804289,0.0020026219896152695,0.0,0.0,0.001949572400486388,0.0,0.0019890907599557067,0.0017419256359375423,0.0019757411575398965,0.009994567151876205,0.0,0.0009945453799778533,0.042931208902377345,0.0,0.001962569549822964,0.0010081692892926185,0.0,0.006604801369596514,0.006096739725781398,0.0,0.0,0.0,0.0,0.0,0.0,0.002016338578585237,0.0,0.0018171940276138557,0.0,0.0,0.0008658395072748371,0.0009683731331363311,0.0,0.0,0.007199643728970113,0.002830629158398506,0.012266059686393526,0.055997229003100876,0.0,0.0008709628179687711,0.0,0.0010081692892926185,0.006439681335356601,0.0019115937173600302,0.0010081692892926185,0.0009085970138069279,0.0009620438969720412,0.0,0.0030039329844229043,0.0,0.002924358600729582,0.0010365684242022697,0.0017316790145496743,0.0,0.004687666122188608,0.0009557968586800151,0.0019367462662726622,0.0010081692892926185,0.0018992608546673849,0.0,0.0020026219896152695,0.0,0.0010151221809429126,0.006505755413777781,0.0008607761183434053,0.00886703109859773,0.0,0.0,0.04389958203551367,0.001029319693963093,0.0008658395072748371,0.0,0.0031317599199302618,0.0010365684242022697,0.001962569549822964,0.0008920770681013474,0.001962569549822964,0.0019890907599557067,0.0018284809470400288,0.0,0.0,0.001773406219719546,0.0016175023762277176,0.0010013109948076348,0.0009945453799778533,0.000943543052799502,0.0,0.001962569549822964,0.0009945453799778533,0.001022171640532794,0.001022171640532794,0.0009683731331363311,0.0010081692892926185,0.0,0.000974786200243194,0.002058639387926186,0.0018992608546673849,0.0075970434186695395,0.0017016498986904313
186.txt,0.0,0.009931910100854962,0.0017228823644340242,0.0,0.0,0.003354486193003994,0.0,0.005133723802131112,0.0014986018199514887,0.0016997564266563862,0.007816781097895109,0.003246970609894892,0.0017112412673770375,0.0,0.0,0.0016884247171453438,0.0017346829285739833,0.0,0.00811742652473723,0.008991610919708931,0.0,0.0,0.0,0.0,0.0,0.0,0.0034693658571479666,0.0,0.003126712439158044,0.0,0.0,0.0014897865151282444,0.001666208602446063,0.0,0.0,0.00825859915995005,0.001623485304947446,0.0,0.0481751617663753,0.018531490797936697,0.0014986018199514887,0.0,0.0017346829285739833,0.004748694516971279,0.0016445695296870232,0.0017346829285739833,0.001563356219579022,0.0033106367002849876,0.014897865151282443,0.0017228823644340242,0.0,0.001677243096501997,0.0017835472364211378,0.0014897865151282444,0.0,0.003226289268430593,0.0016445695296870232,0.003332417204892126,0.0017346829285739833,0.004901878211067127,0.0,0.0017228823644340242,0.018760274634948264,0.001746646259115873,0.004197741009477373,0.0014810743132853894,0.0015256849853722988,0.0,0.0,0.004443222939856168,0.0017710748781244866,0.0014897865151282444,0.0,0.0,0.0017835472364211378,0.0033768494342906875,0.0030698631220824435,0.0016884247171453438,0.0017112412673770375,0.0031461330133143056,0.00684496506950815,0.0,0.0030513699707445975,0.0027831176656241932,0.0017228823644340242,0.0017112412673770375,0.001623485304947446,0.0,0.0016884247171453438,0.0017112412673770375,0.0017587757470264,0.0017587757470264,0.001666208602446063,0.0017346829285739833,0.0,0.003354486193003994,0.0017710748781244866,0.004901878211067127,0.003267918807378085,0.0014639520668890264
187.txt,0.015366336633663366,0.01004335727690416,0.0026133225567454704,0.0,0.0,0.002544095469149564,0.0,0.0012978324859512977,0.0011365633604780597,0.00515648880324274,0.014228089475614228,0.0,0.0012978324859512977,0.0,0.0,0.003841584158415841,0.00131561101315611,0.0,0.008618938816958618,0.011365633604780597,0.0,0.0,0.0,0.0,0.0,0.0,0.00263122202631222,0.0,0.0023713482459357046,0.0,0.0,0.0011298776936517181,0.0012636789994788953,0.0,0.0,0.008351269909599656,0.003693830921553694,0.032013201320132016,0.06889797675419716,0.0,0.0011365633604780597,0.0,0.00263122202631222,0.010804455445544552,0.0024945351678024945,0.00131561101315611,0.0011856741229678523,0.00125541965961302,0.0,0.0026133225567454704,0.0,0.002544095469149564,0.0013526704783154372,0.0011298776936517181,0.0,0.004893737781421454,0.0012472675839012473,0.0025273579989577907,0.00131561101315611,0.0012392206962631748,0.0,0.0026133225567454704,0.0,0.0013246841925571868,0.004244844373940156,0.001123270221759018,0.0011571036621734463,0.0,0.0,0.0,0.0013432112442013431,0.0011298776936517181,0.0,0.008173583315778386,0.0013526704783154372,0.002561056105610561,0.001164116411641164,0.003841584158415841,0.0012978324859512977,0.002386077117028473,0.0,0.0,0.0023142073243468926,0.0031661407899031663,0.0013066612783727352,0.0012978324859512977,0.0012312769738512313,0.0,0.002561056105610561,0.0012978324859512977,0.001333883388338834,0.001333883388338834,0.0012636789994788953,0.00131561101315611,0.0,0.002544095469149564,0.0026864224884026863,0.008674544873842224,0.0024784413925263496,0.0011102844388485092
188.txt,0.0,0.010837383386402995,0.0018799542609066419,0.0,0.0,0.0036603082960698853,0.0,0.0018672518672518672,0.0016352264872974934,0.0018547199755253446,0.008529422109669024,0.0,0.0018672518672518672,0.0,0.0,0.003684710351377018,0.0018928306599539477,0.0,0.008857476806194755,0.016352264872974934,0.0,0.0,0.0,0.0,0.0,0.0,0.0037856613199078954,0.0,0.0034117688438676094,0.0,0.0,0.0016256075079604491,0.0018181136602189235,0.0,0.0,0.019524959742351047,0.0017714953612389512,0.023029439696106366,0.04956335934596804,0.0,0.0016352264872974934,0.0,0.0018928306599539477,0.006908831908831909,0.0017945017945017946,0.0018928306599539477,0.0017058844219338047,0.001806230564400499,0.0,0.0018799542609066419,0.0,0.0018301541480349427,0.001946149833473777,0.0016256075079604491,0.0,0.003520423902589508,0.0017945017945017946,0.003636227320437847,0.0018928306599539477,0.0017829243635695251,0.0,0.0018799542609066419,0.0,0.0019058846645053542,0.001526813681509814,0.0016161010313057098,0.0016647787732125083,0.0,0.0,0.0,0.0019325403940788557,0.0016256075079604491,0.0,0.0,0.001946149833473777,0.003684710351377018,0.0016748683415350083,0.001842355175688509,0.0018672518672518672,0.0034329599546990856,0.0,0.0,0.0033295575464250167,0.0015184245953476724,0.0018799542609066419,0.0018672518672518672,0.0017714953612389512,0.0,0.001842355175688509,0.0018672518672518672,0.0019191199746755306,0.0019191199746755306,0.0018181136602189235,0.0018928306599539477,0.0,0.0018301541480349427,0.0019325403940788557,0.0017829243635695251,0.0035658487271390503,0.0015974177823888807
189.txt,0.015756345177664974,0.007723698616502438,0.0013398252702096066,0.0,0.0,0.0026086664201432075,0.0,0.002661544793524489,0.0034962304388309858,0.0013218410383947126,0.007294604248918969,0.00252505531693349,0.002661544793524489,0.0,0.015756345177664974,0.0013130287648054145,0.0013490021556220014,0.0,0.007575165950800469,0.010488691316492958,0.0,0.010366016564253273,0.0,0.0,0.0057927739623768295,0.0,0.0026980043112440027,0.0,0.0024315347496396567,0.0,0.0,0.0011585547924753657,0.0012957520705316593,0.0,0.0,0.01177444272787464,0.017675387218534427,0.0,0.04709777091149856,0.004803763773678346,0.0011654101462769953,0.0,0.0013490021556220014,0.004923857868020304,0.0012789241215637156,0.0013490021556220014,0.0024315347496396567,0.0012872831027504065,0.0038618493082512194,0.0013398252702096066,0.0,0.01043466568057283,0.0013870022163437478,0.0011585547924753657,0.0,0.002508972162048563,0.005115696486254862,0.0025915041410633187,0.0013490021556220014,0.0012706729981987884,0.0,0.0013398252702096066,0.0,0.0013583056187642221,0.005440726925989286,0.0023035592365007276,0.0023729435508531593,0.0,0.026260575296108292,0.003455338854751091,0.0013773029001455399,0.0011585547924753657,0.011585547924753659,0.004190517334485366,0.0013870022163437478,0.002626057529610829,0.002387325026918936,0.0013130287648054145,0.0013307723967622444,0.0024466374499479775,0.0,0.0,0.0023729435508531593,0.007575165950800469,0.0013398252702096066,0.0013307723967622444,0.001262527658466745,0.0,0.0013130287648054145,0.0013307723967622444,0.001367738296672307,0.001367738296672307,0.0012957520705316593,0.0013490021556220014,0.006910677709502182,0.0013043332100716037,0.0013773029001455399,0.005082691992795154,0.002541345996397577,0.0011384642469411108
19.txt,0.0,0.01562643836877474,0.002323464597106448,0.0,0.0,0.004523831732114542,0.0,0.002307765511990864,0.0020210017501458457,0.002292277152849986,0.010541644931316293,0.0,0.002307765511990864,0.0,0.0,0.002276995305164319,0.00233937873818252,0.0,0.010947092813289996,0.01010500875072923,0.0,0.0,0.0,0.0,0.0,0.0,0.00467875747636504,0.0,0.004216657972526517,0.0,0.0,0.002009113504556752,0.0022470348406226836,0.0,0.0,0.00928123086344152,0.0021894185626579995,0.0,0.05568738518064911,0.0,0.0020210017501458457,0.0,0.00233937873818252,0.008538732394366196,0.002217852569965246,0.00233937873818252,0.0021083289862632586,0.0022323483383963915,0.0,0.002323464597106448,0.0,0.002261915866057271,0.0024052767308073795,0.002009113504556752,0.0,0.004350946442989145,0.002217852569965246,0.004494069681245367,0.00233937873818252,0.002203543843707406,0.0,0.002323464597106448,0.0,0.0023555123846527443,0.0018870126838378336,0.0019973643027757187,0.0020575258781605297,0.0,0.0,0.0,0.0023884566138087267,0.002009113504556752,0.0,0.0,0.0024052767308073795,0.004553990610328638,0.002069995731967563,0.002276995305164319,0.002307765511990864,0.004242848394716123,0.0,0.0,0.004115051756321059,0.001876644482278285,0.002323464597106448,0.002307765511990864,0.0021894185626579995,0.0,0.002276995305164319,0.002307765511990864,0.0023718701095461663,0.0023718701095461663,0.0022470348406226836,0.00233937873818252,0.0,0.002261915866057271,0.0023884566138087267,0.002203543843707406,0.004407087687414812,0.0019742733859806237
190.txt,0.0,0.006909939270894552,0.001198662934747014,0.0,0.0,0.0023338205484478287,0.0,0.0011905638608635883,0.0031278719184818535,0.0011825734993812823,0.007613729381818997,0.0045180372155849,0.0011905638608635883,0.0,0.014096276112624885,0.0011746896760520737,0.001206872954848021,0.0,0.005647546519481125,0.006255743836963707,0.0,0.003091288621189668,0.0,0.0,0.0,0.0,0.002413745909696042,0.0,0.00435070250389657,0.0,0.0,0.0010364908906341827,0.002318466465892251,0.007048138056312442,0.0,0.004788137266516606,0.001129509303896225,0.0,0.052669509931682665,0.0,0.0010426239728272846,0.0,0.001206872954848021,0.007708900999091734,0.0011441782558948772,0.001206872954848021,0.002175351251948285,0.001151656545149092,0.0,0.001198662934747014,0.0,0.0011669102742239144,0.0012408693761113455,0.0010364908906341827,0.0,0.0022446299542396315,0.0011441782558948772,0.002318466465892251,0.001206872954848021,0.0011367964606955553,0.0,0.001198662934747014,0.006526053755844854,0.0012151962166055937,0.01849649489916249,0.001030429540396556,0.00106146657474585,0.007661019626426568,0.0,0.0,0.0012321919678867908,0.0010364908906341827,0.0,0.003749009604421512,0.0037226081283340366,0.00939751740841659,0.0010678997055018854,0.0011746896760520737,0.0011905638608635883,0.007661019626426569,0.009524510886908706,0.0,0.0021229331494917,0.007745206655288399,0.001198662934747014,0.0011905638608635883,0.001129509303896225,0.0,0.0011746896760520737,0.0011905638608635883,0.0012236350792209103,0.0012236350792209103,0.003477699698838377,0.001206872954848021,0.003091288621189668,0.0011669102742239144,0.0012321919678867908,0.0011367964606955553,0.0022735929213911106,0.0010185170601607577
191.txt,0.0,0.0,0.001381914022153364,0.0,0.0,0.0,0.0,0.0,0.002404039778183959,0.0013633648406479496,0.002507918040204253,0.0026043764263659554,0.0,0.0,0.00812565445026178,0.0013542757417102968,0.0,0.0,0.0013021882131829777,0.0,0.0,0.007127767061633141,0.0,0.0,0.0,0.0,0.0,0.0,0.0012539590201021266,0.009909334695441196,0.0,0.0,0.0,0.0,0.0,0.009936262235374459,0.0013021882131829777,0.0,0.039745048941497836,0.009909334695441196,0.0,0.0,0.0,0.0,0.0013190997484191203,0.0,0.0012539590201021266,0.0,0.0,0.001381914022153364,0.0,0.0013453070281890364,0.0,0.0,0.0,0.0025877880414846436,0.0,0.0,0.0,0.0,0.0,0.0,0.01504750824122552,0.0,0.006733967776460038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001261747585444376,0.03843214942691382,0.0,0.0,0.01674241988378114,0.0,0.0,0.0,0.0,0.0013542757417102968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013105894274615777,0.0,0.0
192.txt,0.0,0.005938987616904685,0.0010302325457895883,0.0,0.009465261514441842,0.0020058832348486023,0.0,0.0010232715150747937,0.005376716599919627,0.001016403921013889,0.013087769007623288,0.0,0.0020465430301495873,0.0,0.0,0.0010096278948737965,0.001037288933089517,0.0,0.00485398026381633,0.011649552633159192,0.0,0.010627662051303121,0.0,0.0,0.0,0.0,0.002074577866179034,0.0,0.00280452193020499,0.0036937605910016946,0.0,0.0008908481425357027,0.0009963433173096677,0.0,0.0,0.009053728405118285,0.0019415921055265318,0.0,0.056791569086651054,0.0,0.0008961194333199378,0.0,0.002074577866179034,0.004732630757220921,0.0009834037937082433,0.001037288933089517,0.0009348406434016635,0.0207864566591664,0.0,0.0010302325457895883,0.0,0.0010029416174243012,0.0010665083396554189,0.0008908481425357027,0.0,0.003858450553657821,0.0019668075874164867,0.0019926866346193354,0.001037288933089517,0.002931177759311022,0.0,0.0020604650915791766,0.0,0.0010444426498694447,0.0092037902018882,0.0008856385042752601,0.000912314362837768,0.0,0.0,0.0026569155128257802,0.0010590502393781082,0.0008908481425357027,0.0,0.0,0.0010665083396554189,0.002019255789747593,0.0009178435407943605,0.0010096278948737965,0.0020465430301495873,0.002821941321075829,0.0,0.0,0.001824628725675536,0.006656887218948109,0.0020604650915791766,0.0020465430301495873,0.0009707960527632659,0.0,0.0010096278948737965,0.004093086060299175,0.0010516957238268715,0.0010516957238268715,0.0009963433173096677,0.001037288933089517,0.0,0.0010029416174243012,0.0010590502393781082,0.000977059253103674,0.003908237012414696,0.0008753999088501126
193.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00621635478082543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012508059316569954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018103770063456513,0.0,0.0,0.0,0.0,0.0
2.txt,0.0,0.012270714737507906,0.002128593372833004,0.0,0.0,0.004144413586840419,0.0,0.002114210985178727,0.0018514983775529683,0.0021000216497077287,0.009657506969334926,0.004011579818031431,0.002114210985178727,0.0,0.0,0.002086021505376344,0.002143172779496244,0.0,0.010028949545078577,0.00925749188776484,0.0,0.0,0.0,0.0,0.0,0.0,0.004286345558992488,0.0,0.0038630027877339704,0.0,0.0,0.001840607210626186,0.0020585738539898135,0.0,0.0,0.008502805049088359,0.0020057899090157156,0.0,0.06292075736325385,0.0,0.0018514983775529683,0.0,0.002143172779496244,0.005866935483870968,0.0020318391286133224,0.002143172779496244,0.0019315013938669852,0.002045119122917984,0.0,0.002128593372833004,0.0,0.0020722067934202094,0.0022035438437074057,0.001840607210626186,0.0,0.003986028354222314,0.0020318391286133224,0.004117147707979627,0.002143172779496244,0.0020187304890738815,0.0,0.002128593372833004,0.0,0.002157953281423804,0.005186241311709142,0.001829843425768723,0.0018849591916051303,0.0,0.0,0.0,0.0021881344461989623,0.001840607210626186,0.0,0.0,0.0022035438437074057,0.004172043010752688,0.0018963831867057673,0.002086021505376344,0.002114210985178727,0.003886996593868964,0.0,0.0,0.0037699183832102605,0.0034384969868840837,0.002128593372833004,0.002114210985178727,0.0020057899090157156,0.0,0.002086021505376344,0.002114210985178727,0.0021729390681003587,0.0021729390681003587,0.0020585738539898135,0.002143172779496244,0.0,0.0020722067934202094,0.0021881344461989623,0.0020187304890738815,0.004037460978147763,0.001808689166511281
20.txt,0.0,0.008119363006675455,0.0014084609297294157,0.0,0.0,0.0027423014128506507,0.0,0.0013989443018258387,0.001225110986214344,0.0013895554138941217,0.006390239403401979,0.0,0.0013989443018258387,0.0,0.0,0.0013802917111348275,0.0014181079223987954,0.0,0.006636017841994363,0.00612555493107172,0.0,0.0,0.0,0.0,0.0,0.0,0.002836215844797591,0.0,0.0025560957613607917,0.0,0.0,0.0012179044510013184,0.00136212997809358,0.0,0.0,0.005626189039951743,0.0013272035683988726,0.0,0.05288617697554638,0.0,0.001225110986214344,0.0,0.0014181079223987954,0.0051760939167556025,0.0013444399783780789,0.0014181079223987954,0.01789267032952554,0.0013532271677792426,0.0,0.0014084609297294157,0.01656350053361793,0.0013711507064253254,0.001458054624438198,0.0012179044510013184,0.0,0.0026375000849710077,0.0026888799567561577,0.00272425995618716,0.0014181079223987954,0.0013357661720659623,0.0,0.0014084609297294157,0.0,0.0014278879770360286,0.008007217108793197,0.0012107822027498487,0.0012472515462061695,0.0,0.0,0.0,0.0014478584382533156,0.0012179044510013184,0.0,0.0,0.001458054624438198,0.002760583422269655,0.0012548106464862069,0.0013802917111348275,0.0013989443018258387,0.0025719721325493682,0.0,0.0,0.002494503092412339,0.005688015293138025,0.0014084609297294157,0.0013989443018258387,0.0013272035683988726,0.0,0.0013802917111348275,0.0013989443018258387,0.0014378038657654455,0.0014378038657654455,0.00136212997809358,0.0014181079223987954,0.0,0.0013711507064253254,0.0014478584382533156,0.0013357661720659623,0.0026715323441319247,0.0011967847206371337
21.txt,0.022601941747572817,0.007386255473063011,0.0012812892147150122,0.0,0.0,0.0024946955571272422,0.0,0.0012726318551561269,0.0011144941690124663,0.0012640907017658172,0.008138559271245354,0.0,0.0012726318551561269,0.0,0.0,0.0012556634304207118,0.0012900651682404573,0.0,0.021732636295743093,0.022289883380249325,0.0,0.0,0.0,0.0,0.0,0.0,0.005160260672961829,0.0,0.003487953973390867,0.0,0.0,0.0011079383209594517,0.0012391415431783342,0.0,0.0,0.005118193330519206,0.0012073686830968383,0.0,0.04913465597298439,0.0,0.0011144941690124663,0.0,0.0012900651682404573,0.004708737864077669,0.00122304879586433,0.0012900651682404573,0.0011626513244636222,0.0012310425788438352,0.0,0.0012812892147150122,0.0,0.0012473477785636211,0.001326405032134555,0.0011079383209594517,0.0,0.002399356873415373,0.00122304879586433,0.0024782830863566683,0.0012900651682404573,0.0012151581584716568,0.0,0.0012812892147150122,0.0,0.0012989621694007366,0.0010406050528348441,0.0011014591494918527,0.0011346356298982338,0.0,0.0,0.0,0.0013171294724692783,0.0011079383209594517,0.0,0.0,0.001326405032134555,0.0025113268608414237,0.0011415122094733745,0.0012556634304207118,0.0012726318551561269,0.002339745522523066,0.0,0.0,0.0022692712597964675,0.011383761869198762,0.0012812892147150122,0.0012726318551561269,0.0012073686830968383,0.0,0.0012556634304207118,0.0012726318551561269,0.0013079827400215751,0.0013079827400215751,0.0012391415431783342,0.0012900651682404573,0.0,0.0012473477785636211,0.0013171294724692783,0.0036454744754149705,0.0024303163169433137,0.0010887255177058196
22.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006063005250437537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040420035002916915,0.0,0.02996046454163578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002009113504556752,0.0,0.0,0.0,0.0055687385180649114,0.0,0.0,0.02413120024494795,0.0,0.0020210017501458457,0.0,0.0,0.002134683098591549,0.0,0.0,0.0,0.0,0.006697045015189174,0.0,0.0,0.0,0.0,0.002009113504556752,0.0,0.0,0.0,0.0,0.0,0.002203543843707406,0.0,0.0,0.0,0.0,0.011322076103027,0.007989457211102875,0.0,0.0,0.0,0.0,0.0,0.002009113504556752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004115051756321059,0.02251973378733942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013819913701864365
23.txt,0.005566714490674318,0.011824720323327799,0.0009467201514752243,0.004348995695839312,0.0,0.00552984883179568,0.0,0.0,0.0,0.0009340124984352883,0.005154365269142887,0.00356840672479123,0.0,0.005798660927785749,0.0,0.0009277857484457198,0.0019064090721487392,0.0,0.008028915130780268,0.009058263224470045,0.0,0.00488308288655642,0.0,0.0,0.0,0.0,0.0019064090721487392,0.0,0.005154365269142887,0.0,0.0,0.0016372689678453877,0.0018311560824586575,0.0,0.0,0.0015126941550745432,0.0008921016811978075,0.0,0.05823872497036991,0.0,0.0,0.0,0.004766022680371848,0.00782819225251076,0.0009036874173172597,0.0019064090721487392,0.0025771826345714435,0.004547969355126077,0.008186344839226938,0.0009467201514752243,0.0,0.0009216414719659467,0.0,0.0008186344839226939,0.0,0.0017728390097688912,0.0,0.0018311560824586575,0.004766022680371848,0.0017957143518304256,0.0,0.0028401604544256724,0.010308730538285776,0.0009597783604610895,0.0030755328677758665,0.0008138471477594034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002961018346103361,0.0,0.0027833572453371588,0.0008434415894961089,0.0009277857484457198,0.0028209701810849586,0.0034575866401703845,0.0,0.0,0.001676721232130819,0.000764658583883835,0.0028401604544256724,0.0037612935747799447,0.0008921016811978075,0.0,0.0009277857484457198,0.0037612935747799447,0.0019328869759285832,0.0019328869759285832,0.0,0.0,0.012207707216391049,0.0009216414719659467,0.0,0.006285000231406488,0.005387143055491276,0.0032177540408522072
